
 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2  0.000000E+00  0.000000E+00  0.000000E+00
         3 -4.717093E-16  1.854963E-03  3.589793E-16
         4  2.250347E-04  1.919794E-03 -1.854536E-03
         5  0.000000E+00  0.000000E+00  0.000000E+00
         6  0.000000E+00  0.000000E+00  0.000000E+00
         7 -4.634287E-16  1.977916E-03  7.062561E-18
         8 -1.113504E-15  2.053120E-03 -1.879982E-03
         9  0.000000E+00  0.000000E+00  0.000000E+00
        10 -1.743981E-16  3.481107E-04  1.888447E-16
        11  1.135529E-04  1.843347E-03 -9.190410E-04
        12  3.087047E-04  5.379791E-04 -9.258941E-04
        13  0.000000E+00  0.000000E+00  0.000000E+00
        14  0.000000E+00  0.000000E+00  0.000000E+00
        15 -4.602377E-16  1.959607E-03  1.746370E-16
        16  1.114062E-04  2.028589E-03 -1.866481E-03
        17  0.000000E+00  0.000000E+00  0.000000E+00
        18 -1.375240E-16  4.797317E-04  4.373697E-18
        19 -7.947880E-16  1.970152E-03 -9.298879E-04
        20 -4.361929E-16  6.703349E-04 -8.992357E-04
        21 -1.421552E-15  7.399261E-03  5.170560E-16
        22  2.243417E-04  7.483060E-03 -3.532456E-03
        23 -1.419221E-15  7.511483E-03  1.652053E-17
        24 -2.771112E-15  7.604189E-03 -3.540087E-03
        25 -9.192214E-16  4.172195E-03  4.559111E-16
        26  1.119151E-04  7.414973E-03 -1.754849E-03
        27  2.541836E-04  4.320068E-03 -2.726432E-03
        28 -1.419980E-15  7.481627E-03  2.603582E-16
        29  1.121855E-04  7.570133E-03 -3.539041E-03
        30 -9.006196E-16  4.297413E-03  1.433857E-17
        31 -2.091860E-15  7.531952E-03 -1.761256E-03
        32 -1.903012E-15  4.440839E-03 -2.727139E-03
        33 -2.469527E-15  1.604288E-02  4.754227E-16
        34  1.908922E-04  1.612744E-02 -4.943070E-03
        35 -2.461815E-15  1.613758E-02  2.532031E-17
        36 -4.456196E-15  1.622647E-02 -4.947881E-03
        37 -1.949612E-15  1.135417E-02  5.132037E-16
        38  9.551427E-05  1.606034E-02 -2.461613E-03
        39  2.132588E-04  1.146898E-02 -4.267071E-03
        40 -2.472060E-15  1.611503E-02  2.465137E-16
        41  9.538768E-05  1.620169E-02 -4.947724E-03
        42 -1.952214E-15  1.146125E-02  2.248195E-17
        43 -3.464369E-15  1.615710E-02 -2.465962E-03
        44 -3.627090E-15  1.157293E-02 -4.270587E-03
        45 -3.252607E-15  2.726252E-02  3.255859E-16
        46  1.537745E-04  2.733587E-02 -6.100656E-03
        47 -3.264262E-15  2.733909E-02  5.331564E-17
        48 -5.930152E-15  2.741375E-02 -6.104790E-03
        49 -2.905228E-15  2.135806E-02  4.094794E-16
        50  7.690017E-05  2.728008E-02 -3.039841E-03
        51  1.739330E-04  2.144799E-02 -5.553189E-03
        52 -3.265617E-15  2.731990E-02  1.908873E-16
        53  7.689840E-05  2.739385E-02 -6.105153E-03
        54 -2.919106E-15  2.144534E-02  2.871087E-17
        55 -4.585600E-15  2.735735E-02 -3.044016E-03
        56 -5.215090E-15  2.153404E-02 -5.557292E-03
        57 -3.708839E-15  4.054096E-02  2.013726E-16
        58  1.160633E-04  4.059945E-02 -7.000065E-03
        59 -3.669862E-15  4.059922E-02  9.219922E-17
        60 -7.257192E-15  4.065686E-02 -7.004204E-03
        61 -3.503057E-15  3.367583E-02  2.633448E-16
        62  5.789392E-05  4.055575E-02 -3.489928E-03
        63  1.351605E-04  3.374385E-02 -6.581806E-03
        64 -3.694236E-15  4.058464E-02  1.485221E-16
        65  5.800781E-05  4.064297E-02 -7.004577E-03
        66 -3.520188E-15  3.374338E-02  4.531965E-17
        67 -5.459787E-15  4.061353E-02 -3.494024E-03
        68 -6.650696E-15  3.381138E-02 -6.585953E-03
        69 -3.792656E-15  5.536275E-02  1.561251E-16
        70  7.699199E-05  5.540876E-02 -7.644035E-03
        71 -3.772393E-15  5.540244E-02  1.160096E-16
        72 -8.337916E-15  5.544377E-02 -7.647852E-03
        73 -3.734426E-15  4.779328E-02  1.540651E-16
        74  3.908148E-05  5.537584E-02 -3.811052E-03
        75  9.585454E-05  4.784029E-02 -7.353430E-03
        76 -3.766085E-15  5.539210E-02  1.335737E-16
        77  3.857639E-05  5.543469E-02 -7.648261E-03
        78 -3.778317E-15  4.784095E-02  8.460129E-17
        79 -6.043975E-15  5.541339E-02 -3.815339E-03
        80 -7.835854E-15  4.788884E-02 -7.357533E-03
        81 -3.909887E-15  7.120855E-02  2.124552E-16
        82  4.404548E-05  7.124149E-02 -8.027708E-03
        83 -3.849459E-15  7.122929E-02  9.410875E-17
        84 -9.177656E-15  7.125473E-02 -8.032802E-03
        85 -3.776036E-15  6.319615E-02  1.546394E-16
        86  1.983784E-05  7.122140E-02 -4.006031E-03
        87  5.844043E-05  6.321945E-02 -7.866711E-03
        88 -3.891039E-15  7.122418E-02  1.616835E-16
        89  2.168686E-05  7.125740E-02 -8.032779E-03
